ast,sdc,mark
ogzl,237223,76.92
ogzl,269803,84.62
ogzl,305740,53.85
ogzl,313702,0
ogzl,318861,0
ogzl,319727,100
ogzl,324212,100
ogzl,326764,0
ogzl,330761,92.31
ogzl,333959,84.62
ogzl,353855,53.85
ogzl,369388,46.15
ogzl,414472,57.69
ogzl,442990,69.23
ogzl,473539,50
ogzl,498704,55.15
ogzl,523826,50
ogzl,580270,7.69
ogzl,595158,0
ogzl,685923,84.62
ogzl,693197,84.62
ogzl,707932,0
ogzl,724188,100
ogzl,749463,92.31
ogzl,760370,43.62
ogzl,765709,88.46
ogzl,767949,0
ogzl,773599,30.77
ogzl,777655,23.08
ogzl,783898,0
ogzl,784466,96.15
ogzl,793091,0
ogzl,871159,76.92
ogzl,896732,84.62
ogzl,909616,23.08
ogzl,960593,92.31
ogzl,971387,100
ogzl,975673,100
ogzl,984396,100
inir,118165,48.33
inir,133448,94.38
inir,169207,92.5
inir,200715,77.5
inir,237223,93.55
inir,269803,96.68
inir,305740,65.83
inir,313702,29.18
inir,318861,39.17
inir,319727,78.33
inir,324212,100
inir,326764,72.7
inir,330761,97.5
inir,333959,91.25
inir,353855,60
inir,369388,91.68
inir,414472,87.5
inir,442990,78.13
inir,473539,77.5
inir,498704,81.68
inir,523826,70
inir,580270,0
inir,595158,0
inir,685923,100
inir,693197,100
inir,707932,0
inir,724188,100
inir,749463,88.75
inir,760370,0
inir,765709,97.5
inir,767949,96.88
inir,773599,100
inir,777655,41.68
inir,783898,0
inir,784466,90
inir,793091,0
inir,871159,89.38
inir,896732,100
inir,909616,61.68
inir,960593,89.18
inir,971387,88.33
inir,975673,90
inir,984396,100
xhmn,118165,85.71
xhmn,133448,76.19
xhmn,169207,80.95
xhmn,200715,66.67
xhmn,237223,71.43
xhmn,269803,76.19
xhmn,305740,47.62
xhmn,313702,0
xhmn,318861,76.19
xhmn,319727,66.67
xhmn,324212,100
xhmn,326764,47.62
xhmn,330761,95.24
xhmn,333959,33.33
xhmn,353855,80.95
xhmn,369388,80.95
xhmn,414472,80.95
xhmn,442990,42.86
xhmn,473539,38.1
xhmn,498704,80.95
xhmn,523826,33.33
xhmn,580270,57.14
xhmn,595158,0
xhmn,685923,100
xhmn,693197,100
xhmn,707932,0
xhmn,724188,90.48
xhmn,749463,90.48
xhmn,760370,66.67
xhmn,765709,100
xhmn,767949,57.14
xhmn,773599,71.43
xhmn,777655,95.24
xhmn,783898,38.1
xhmn,784466,76.19
xhmn,793091,0
xhmn,871159,100
xhmn,896732,100
xhmn,909616,47.62
xhmn,960593,71.43
xhmn,971387,80.95
xhmn,975673,66.67
xhmn,984396,90.48
xbtb,405842,88
xbtb,565077,80
xbtb,800442,60
xbtb,879792,100
xbtb,152307,30
xbtb,711297,98
xbtb,862416,96
xbtb,780100,74
xbtb,121092,90
xbtb,156946,64
xbtb,489583,86
xbtb,909872,88
xbtb,733576,82
xbtb,439062,88
xbtb,296690,98
xbtb,174597,100
xbtb,296277,98
xbtb,173968,100
xbtb,241250,80
ybut,118165,55.14
ybut,707932,33.71
ybut,330761,92.29
ybut,765709,72.29
ybut,693197,108
ybut,760370,55.14
ybut,269803,82.29
ybut,169207,108
ybut,724188,82.29
ybut,473539,79.43
ybut,237223,88
ybut,523826,22.29
ybut,313702,98
ybut,871159,95.14
ybut,305740,43.71
ybut,685923,69.43
ybut,324212,108
ybut,369388,80.86
ybut,498704,12.29
ybut,326764,46.57
ybut,580270,55.14
ybut,971387,83.71
ybut,984396,108
ybut,595158,20.86
ybut,767949,45.14
ybut,319727,52.29
ybut,960593,46.57
ybut,353855,62.29
ybut,333959,83.71
ybut,200715,83.71
ybut,909616,25.14
ybut,784466,68
ybut,414472,59.43
ybut,896732,96.57
ybut,749463,100.86
ybut,783898,60.86
ybut,318861,50.86
ybut,777655,40.86
ybut,442990,25.14
ybut,133448,95.14
ybut,773599,79.43
ybut,975673,62.29
qknj,699915,60
qknj,511499,100
qknj,848425,60
qknj,310023,0
qknj,416186,80
qknj,455064,0
qknj,831842,80
qknj,338654,100
qknj,242322,40
qknj,567109,80
qknj,528850,100
qknj,439545,100
qknj,546458,80
qknj,822090,90
qknj,490458,60
qknj,477933,100
qknj,156435,60
qknj,700795,80
qknj,242686,0
qknj,401751,100
qknj,695498,0
qknj,422145,80
qknj,322603,100
qknj,975619,0
qknj,964305,80
qknj,774978,0
qknj,918197,80
qknj,683475,0
qknj,288867,0
qknj,661011,60
qknj,921391,80
qknj,880332,0
qknj,750854,80
qknj,100121,0
qknj,554789,80
qknj,436876,100
qknj,703894,60
qknj,369266,80
qknj,545072,0
qknj,631475,0
qknj,811896,80
qknj,812092,0
qknj,112246,60
qknj,743126,60
qknj,432470,0
qknj,688467,80
qknj,415504,80
qknj,273863,100
qknj,752969,80
qknj,608410,80
qknj,462656,40
qknj,224667,80
qknj,203918,100
qknj,979108,40
qknj,473479,60
qknj,460653,100
qknj,121968,80
qknj,857466,80
qknj,504881,100
qknj,234246,100
qknj,149041,0
qknj,997272,100
qknj,551800,100
qknj,374895,60
qknj,704565,100
qknj,369132,0
qknj,814850,60
qknj,726227,40
qknj,382982,0
qknj,950516,100
qknj,309084,20
qknj,771636,100
qknj,905397,80
qknj,981504,80
qknj,462369,100
qknj,657924,80
qknj,960818,80
qknj,465591,40
qknj,699352,20
qknj,329213,0
qknj,463033,80
nqlp,699915,60
nqlp,511499,46
nqlp,848425,33
nqlp,310023,0
nqlp,416186,46
nqlp,455064,0
nqlp,831842,100
nqlp,338654,100
nqlp,242322,0
nqlp,567109,100
nqlp,528850,73
nqlp,439545,86
nqlp,546458,86
nqlp,822090,73
nqlp,490458,46
nqlp,477933,86
nqlp,156435,73
nqlp,700795,46
nqlp,242686,0
nqlp,401751,33
nqlp,695498,0
nqlp,422145,33
nqlp,322603,33
nqlp,975619,100
nqlp,964305,86
nqlp,774978,0
nqlp,918197,86
nqlp,683475,73
nqlp,288867,0
nqlp,661011,73
nqlp,921391,73
nqlp,880332,0
nqlp,750854,100
nqlp,100121,0
nqlp,554789,46
nqlp,436876,86
nqlp,703894,60
nqlp,369266,86
nqlp,545072,0
nqlp,631475,20
nqlp,811896,60
nqlp,812092,0
nqlp,112246,60
nqlp,743126,33
nqlp,432470,0
nqlp,688467,100
nqlp,415504,73
nqlp,273863,73
nqlp,752969,100
nqlp,608410,86
nqlp,462656,33
nqlp,224667,60
nqlp,203918,100
nqlp,979108,20
nqlp,473479,73
nqlp,460653,0
nqlp,121968,0
nqlp,857466,73
nqlp,504881,86
nqlp,234246,100
nqlp,149041,0
nqlp,997272,100
nqlp,551800,100
nqlp,374895,60
nqlp,704565,86
nqlp,369132,0
nqlp,814850,100
nqlp,726227,33
nqlp,382982,60
nqlp,950516,100
nqlp,309084,100
nqlp,771636,86
nqlp,905397,73
nqlp,981504,0
nqlp,462369,100
nqlp,657924,0
nqlp,960818,86
nqlp,465591,60
nqlp,699352,20
nqlp,329213,60
nqlp,463033,86
nqlp,810150,100
nqlp,193155,53
cpyq,405842,80
cpyq,565077,71
cpyq,800442,69
cpyq,879792,99
cpyq,152307,44
cpyq,711297,98
cpyq,862416,75
cpyq,780100,45
cpyq,121092,73
cpyq,156946,52
cpyq,489583,71
cpyq,909872,87
cpyq,733576,72
cpyq,477445,50
cpyq,439062,57
cpyq,296690,60
cpyq,174597,79
cpyq,296277,65
cpyq,173968,93
cpyq,241250,59
yimn,319727,46
yimn,760370,67
yimn,498704,25
yimn,971387,42
yimn,724188,73
yimn,237223,79
yimn,326764,70
yimn,767949,29
yimn,169207,92
yimn,369388,92
yimn,984396,108
yimn,473539,39
yimn,896732,107
yimn,118165,50
yimn,975673,69
yimn,580270,44
yimn,200715,84
yimn,305740,56
yimn,909616,27
yimn,333959,95
yimn,871159,74
yimn,707932,31
yimn,765709,77
yimn,960593,68
yimn,523826,21
yimn,773599,99
yimn,783898,64
yimn,784466,74
yimn,414472,64
yimn,353855,35
yimn,749463,88
yimn,330761,69
yimn,133448,85
yimn,318861,43
yimn,313702,55
yimn,442990,20
yimn,269803,91
yimn,693197,80
yimn,324212,60
yimn,777655,55
yimn,685923,0
onem,121092,98.17
onem,152307,0
onem,156946,37.5
onem,173968,90.56
onem,174597,89.83
onem,241250,88.89
onem,245594,0
onem,296277,0
onem,296690,87.06
onem,405842,84
onem,439062,100
onem,477445,36.11
onem,489583,86.83
onem,565077,100
onem,711297,98.89
onem,733576,100
onem,780100,61
onem,800442,0
onem,815851,0
onem,819137,0
onem,862416,98.89
onem,879792,88.72
onem,909872,100
fkpu,121092,86.09
fkpu,152307,0
fkpu,156946,63.18
fkpu,173968,78.45
fkpu,174597,78.18
fkpu,241250,90.91
fkpu,245594,0
fkpu,296277,0
fkpu,296690,81.82
fkpu,405842,83.91
fkpu,439062,90.91
fkpu,477445,35.55
fkpu,489583,66.55
fkpu,565077,51.09
fkpu,711297,90.91
fkpu,733576,68.45
fkpu,780100,25.27
fkpu,800442,0
fkpu,815851,0
fkpu,819137,0
fkpu,862416,82
fkpu,879792,68.91
fkpu,909872,100
dvzf,121092,98.61
dvzf,152307,70.83
dvzf,156946,91.67
dvzf,173968,100
dvzf,174597,100
dvzf,241250,100
dvzf,245594,0
dvzf,296277,0
dvzf,296690,100
dvzf,405842,94.44
dvzf,439062,100
dvzf,477445,98.61
dvzf,489583,85.67
dvzf,565077,69
dvzf,711297,92.61
dvzf,733576,98.61
dvzf,780100,61.56
dvzf,800442,56.5
dvzf,815851,0
dvzf,819137,0
dvzf,862416,93.06
dvzf,879792,81.94
dvzf,909872,100
dqjs,121092,64.63
dqjs,152307,8.38
dqjs,156946,57.88
dqjs,173968,95.88
dqjs,174597,93.75
dqjs,241250,83.38
dqjs,245594,0
dqjs,296277,0
dqjs,296690,66.63
dqjs,405842,78.75
dqjs,439062,100
dqjs,477445,91.63
dqjs,489583,70.88
dqjs,565077,81.25
dqjs,711297,93.75
dqjs,733576,95.88
dqjs,780100,37.5
dqjs,800442,0
dqjs,815851,0
dqjs,819137,0
dqjs,862416,93.38
dqjs,879792,87.13
dqjs,909872,100
bhzt,121092,54
bhzt,152307,0
bhzt,156946,45.63
bhzt,173968,100
bhzt,174597,89.63
bhzt,241250,12.5
bhzt,245594,0
bhzt,296277,0
bhzt,296690,0
bhzt,405842,100
bhzt,439062,90.63
bhzt,477445,59.62
bhzt,489583,92.75
bhzt,565077,69
bhzt,711297,100
bhzt,733576,69
bhzt,780100,46.63
bhzt,800442,25
bhzt,815851,0
bhzt,819137,0
bhzt,862416,97.5
bhzt,879792,64.75
bhzt,909872,100
bieq,118165,88.24
bieq,133448,88.24
bieq,169207,82.35
bieq,200715,64.71
bieq,237223,76.47
bieq,269803,88.24
bieq,305740,58.82
bieq,313702,0
bieq,318861,23.53
bieq,319727,88.24
bieq,324212,100
bieq,326764,64.71
bieq,330761,88.24
bieq,333959,76.47
bieq,353855,17.65
bieq,369388,76.47
bieq,414472,35.29
bieq,442990,58.82
bieq,473539,0
bieq,498704,35.29
bieq,523826,29.41
bieq,580270,29.41
bieq,595158,0
bieq,685923,94.12
bieq,693197,94.12
bieq,707932,35.29
bieq,724188,70.59
bieq,749463,88.24
bieq,760370,0
bieq,765709,82.35
bieq,767949,64.71
bieq,773599,100
bieq,777655,64.71
bieq,783898,47.06
bieq,784466,0
bieq,793091,0
bieq,871159,94.12
bieq,896732,100
bieq,909616,29.41
bieq,960593,88.24
bieq,971387,41.18
bieq,975673,88.24
bieq,984396,94.12
rqpn,118165,88.89
rqpn,133448,83.33
rqpn,169207,88.89
rqpn,200715,77.78
rqpn,237223,94.44
rqpn,269803,94.44
rqpn,305740,72.22
rqpn,313702,0
rqpn,318861,50
rqpn,319727,100
rqpn,324212,83.33
rqpn,326764,94.44
rqpn,330761,94.44
rqpn,333959,100
rqpn,353855,77.78
rqpn,369388,83.33
rqpn,414472,88.89
rqpn,442990,77.78
rqpn,473539,83.33
rqpn,498704,77.78
rqpn,523826,88.89
rqpn,580270,0
rqpn,595158,0
rqpn,685923,88.89
rqpn,693197,83.33
rqpn,707932,22.22
rqpn,724188,94.44
rqpn,749463,44.44
rqpn,760370,72.22
rqpn,765709,66.67
rqpn,767949,83.33
rqpn,773599,11.11
rqpn,777655,72.22
rqpn,783898,77.78
rqpn,784466,100
rqpn,793091,0
rqpn,871159,77.78
rqpn,896732,88.89
rqpn,909616,77.78
rqpn,960593,94.44
rqpn,971387,50
rqpn,975673,94.44
rqpn,984396,94.44
exfj,118165,55.68
exfj,133448,97.37
exfj,169207,86.84
exfj,200715,42.11
exfj,237223,88.58
exfj,269803,76.32
exfj,305740,48.26
exfj,313702,0
exfj,318861,0
exfj,319727,85.11
exfj,324212,94.74
exfj,326764,53.53
exfj,330761,81.58
exfj,333959,47.37
exfj,353855,57.47
exfj,369388,64.47
exfj,414472,75.89
exfj,442990,31.58
exfj,473539,0
exfj,498704,59.42
exfj,523826,7.89
exfj,580270,0
exfj,595158,0
exfj,685923,88.58
exfj,693197,84.21
exfj,707932,44.74
exfj,724188,87.74
exfj,749463,86.95
exfj,760370,0
exfj,765709,94.74
exfj,767949,24.11
exfj,773599,28.05
exfj,777655,74.58
exfj,783898,42.11
exfj,784466,35.53
exfj,793091,0
exfj,871159,78.95
exfj,896732,81.47
exfj,909616,58.11
exfj,960593,86.84
exfj,971387,29.84
exfj,975673,85.53
exfj,984396,94.74
xbqd,118165,60.1
xbqd,133448,89.57
xbqd,169207,90.14
xbqd,200715,0
xbqd,237223,96.05
xbqd,269803,7.14
xbqd,305740,51.57
xbqd,313702,0
xbqd,318861,0
xbqd,319727,88.57
xbqd,324212,45.24
xbqd,326764,58.33
xbqd,330761,89
xbqd,333959,40.48
xbqd,353855,58.71
xbqd,369388,79.38
xbqd,414472,65.29
xbqd,442990,37.29
xbqd,473539,16.67
xbqd,498704,37.29
xbqd,523826,47.62
xbqd,580270,45.14
xbqd,595158,0
xbqd,685923,57.14
xbqd,693197,90.95
xbqd,707932,11.9
xbqd,724188,70.76
xbqd,749463,61.1
xbqd,760370,28.57
xbqd,765709,58.05
xbqd,767949,47.62
xbqd,773599,22.24
xbqd,777655,37.29
xbqd,783898,51.71
xbqd,784466,78
xbqd,793091,0
xbqd,871159,0
xbqd,896732,0
xbqd,909616,46.81
xbqd,960593,57.95
xbqd,971387,4.76
xbqd,975673,9.52
xbqd,984396,99.67
caet,699915,80
caet,511499,80
caet,848425,60
caet,310023,0
caet,416186,80
caet,455064,0
caet,831842,80
caet,338654,80
caet,242322,60
caet,567109,100
caet,528850,100
caet,439545,60
caet,546458,100
caet,822090,100
caet,490458,40
caet,477933,60
caet,156435,80
caet,700795,100
caet,242686,0
caet,401751,40
caet,695498,0
caet,422145,60
caet,322603,80
caet,975619,40
caet,964305,100
caet,774978,0
caet,918197,60
caet,683475,60
caet,288867,0
caet,661011,60
caet,921391,40
caet,880332,0
caet,750854,80
caet,100121,0
caet,554789,80
caet,436876,100
caet,703894,100
caet,369266,100
caet,545072,0
caet,631475,40
caet,811896,80
caet,812092,0
caet,112246,100
caet,743126,80
caet,432470,0
caet,688467,60
caet,415504,100
caet,273863,100
caet,752969,100
caet,608410,80
caet,462656,20
caet,224667,80
caet,203918,100
caet,979108,100
caet,473479,60
caet,460653,100
caet,121968,100
caet,857466,100
caet,504881,100
caet,234246,100
caet,149041,0
caet,997272,100
caet,551800,100
caet,374895,80
caet,704565,80
caet,369132,0
caet,814850,100
caet,726227,80
caet,382982,60
caet,950516,100
caet,309084,100
caet,771636,80
caet,905397,60
caet,981504,80
caet,462369,100
caet,657924,0
caet,960818,80
caet,465591,40
caet,699352,0
caet,329213,0
caet,463033,80
caet,810150,100
caet,193155,0
umcf,699915,95
umcf,511499,95
umcf,848425,91
umcf,310023,0
umcf,416186,85
umcf,455064,0
umcf,831842,80
umcf,338654,94
umcf,242322,90
umcf,567109,95
umcf,528850,95
umcf,439545,90
umcf,546458,91
umcf,822090,92
umcf,490458,92
umcf,477933,90
umcf,156435,93
umcf,700795,91
umcf,242686,0
umcf,401751,90
umcf,695498,0
umcf,422145,91
umcf,322603,93
umcf,975619,91
umcf,964305,90
umcf,774978,0
umcf,918197,92
umcf,683475,90
umcf,288867,0
umcf,661011,90
umcf,921391,92
umcf,880332,0
umcf,750854,92
umcf,100121,0
umcf,554789,91
umcf,436876,92
umcf,703894,92
umcf,369266,90
umcf,545072,0
umcf,631475,90
umcf,811896,93
umcf,812092,0
umcf,112246,91
umcf,743126,90
umcf,432470,0
umcf,688467,96
umcf,415504,90
umcf,273863,92
umcf,752969,92
umcf,608410,90
umcf,462656,92
umcf,224667,91
umcf,203918,90
umcf,979108,90
umcf,473479,91
umcf,460653,90
umcf,121968,91
umcf,857466,91
umcf,504881,95
umcf,234246,92
umcf,149041,90
umcf,997272,92
umcf,551800,90
umcf,374895,90
umcf,704565,93
umcf,369132,0
umcf,814850,91
umcf,726227,92
umcf,382982,90
umcf,950516,91
umcf,309084,90
umcf,771636,91
umcf,905397,90
umcf,981504,95
umcf,462369,90
umcf,657924,0
umcf,960818,90
umcf,465591,90
umcf,699352,0
umcf,463033,92
umcf,810150,91
umcf,193155,91
umcf,329213,91
hyft,699915,80
hyft,511499,60
hyft,848425,60
hyft,310023,0
hyft,416186,80
hyft,455064,0
hyft,831842,100
hyft,338654,100
hyft,242322,60
hyft,567109,60
hyft,528850,100
hyft,439545,80
hyft,546458,100
hyft,822090,100
hyft,490458,40
hyft,477933,40
hyft,156435,80
hyft,700795,100
hyft,242686,0
hyft,401751,40
hyft,695498,0
hyft,422145,100
hyft,322603,100
hyft,975619,40
hyft,964305,100
hyft,774978,0
hyft,918197,80
hyft,683475,60
hyft,288867,0
hyft,661011,60
hyft,921391,0
hyft,880332,0
hyft,750854,80
hyft,100121,0
hyft,554789,60
hyft,436876,100
hyft,703894,80
hyft,369266,80
hyft,545072,0
hyft,631475,20
hyft,811896,100
hyft,812092,0
hyft,112246,80
hyft,743126,40
hyft,432470,0
hyft,688467,60
hyft,415504,100
hyft,273863,100
hyft,752969,40
hyft,608410,100
hyft,462656,60
hyft,224667,60
hyft,203918,80
hyft,979108,100
hyft,473479,80
hyft,460653,100
hyft,121968,80
hyft,857466,80
hyft,504881,100
hyft,234246,60
hyft,149041,0
hyft,997272,100
hyft,551800,100
hyft,374895,20
hyft,704565,80
hyft,369132,0
hyft,814850,60
hyft,726227,100
hyft,382982,100
hyft,950516,60
hyft,309084,80
hyft,771636,60
hyft,905397,0
hyft,981504,0
hyft,462369,40
hyft,657924,0
hyft,960818,40
hyft,465591,40
hyft,699352,80
hyft,329213,100
hyft,463033,100
hyft,810150,0
hyft,193155,100
wgqv,699915,80
wgqv,511499,86.67
wgqv,848425,100
wgqv,310023,0
wgqv,416186,0
wgqv,455064,0
wgqv,831842,86.67
wgqv,338654,73.33
wgqv,242322,60
wgqv,567109,100
wgqv,528850,86.67
wgqv,439545,0
wgqv,546458,100
wgqv,822090,100
wgqv,490458,73.33
wgqv,477933,66.67
wgqv,156435,86.67
wgqv,700795,86.67
wgqv,242686,0
wgqv,401751,73.33
wgqv,695498,0
wgqv,422145,86.67
wgqv,322603,66.67
wgqv,975619,86.67
wgqv,964305,100
wgqv,774978,0
wgqv,918197,80
wgqv,683475,73.33
wgqv,288867,0
wgqv,661011,66.67
wgqv,921391,0
wgqv,880332,0
wgqv,750854,86.67
wgqv,100121,0
wgqv,554789,100
wgqv,436876,86.67
wgqv,703894,66.67
wgqv,369266,86.67
wgqv,545072,0
wgqv,631475,66.67
wgqv,811896,80
wgqv,812092,0
wgqv,112246,93.33
wgqv,743126,66.67
wgqv,432470,0
wgqv,688467,0
wgqv,415504,100
wgqv,273863,80
wgqv,752969,73.33
wgqv,608410,86.67
wgqv,462656,86.67
wgqv,224667,80
wgqv,203918,80
wgqv,979108,60
wgqv,473479,86.67
wgqv,460653,0
wgqv,121968,80
wgqv,857466,100
wgqv,504881,100
wgqv,234246,100
wgqv,149041,0
wgqv,997272,93.33
wgqv,551800,80
wgqv,374895,100
wgqv,704565,80
wgqv,369132,0
wgqv,814850,100
wgqv,726227,100
wgqv,382982,100
wgqv,950516,100
wgqv,309084,100
wgqv,771636,86.67
wgqv,905397,0
wgqv,981504,73.33
wgqv,462369,80
wgqv,657924,0
wgqv,960818,93.33
wgqv,465591,73.33
wgqv,699352,60
wgqv,329213,66.67
wgqv,463033,73.33
wgqv,810150,66.67
wgqv,193155,0
mqyw,699915,40
mqyw,511499,80
mqyw,848425,80
mqyw,310023,0
mqyw,416186,60
mqyw,455064,0
mqyw,831842,80
mqyw,338654,100
mqyw,242322,80
mqyw,567109,80
mqyw,528850,80
mqyw,439545,80
mqyw,546458,80
mqyw,822090,100
mqyw,490458,80
mqyw,477933,60
mqyw,156435,80
mqyw,700795,80
mqyw,242686,0
mqyw,401751,60
mqyw,695498,0
mqyw,422145,80
mqyw,322603,40
mqyw,975619,40
mqyw,964305,80
mqyw,774978,0
mqyw,918197,100
mqyw,683475,80
mqyw,288867,0
mqyw,661011,60
mqyw,921391,80
mqyw,880332,0
mqyw,750854,80
mqyw,100121,0
mqyw,554789,80
mqyw,436876,80
mqyw,703894,60
mqyw,369266,0
mqyw,545072,0
mqyw,631475,60
mqyw,811896,80
mqyw,812092,0
mqyw,112246,0
mqyw,743126,60
mqyw,432470,0
mqyw,688467,60
mqyw,415504,100
mqyw,273863,80
mqyw,752969,60
mqyw,608410,100
mqyw,462656,80
mqyw,224667,80
mqyw,203918,100
mqyw,979108,40
mqyw,473479,80
mqyw,460653,40
mqyw,121968,100
mqyw,857466,100
mqyw,504881,80
mqyw,234246,60
mqyw,149041,0
mqyw,997272,80
mqyw,551800,80
mqyw,374895,60
mqyw,704565,100
mqyw,369132,0
mqyw,814850,80
mqyw,726227,80
mqyw,382982,100
mqyw,950516,60
mqyw,309084,80
mqyw,771636,100
mqyw,905397,40
mqyw,981504,40
mqyw,462369,80
mqyw,657924,0
mqyw,960818,80
mqyw,465591,40
mqyw,699352,100
mqyw,329213,40
mqyw,463033,100
mqyw,810150,0
mqyw,193155,40
dxzf,848425,100
dxzf,415504,100
dxzf,203918,40
dxzf,329213,40
dxzf,473479,60
dxzf,771636,40
dxzf,631475,20
dxzf,551800,100
dxzf,608410,100
dxzf,462369,60
dxzf,193155,60
dxzf,156435,100
dxzf,997272,100
dxzf,814850,100
dxzf,688467,80
dxzf,149041,0
dxzf,309084,100
dxzf,546458,60
dxzf,703894,80
dxzf,567109,100
dxzf,857466,100
dxzf,504881,100
dxzf,369266,80
dxzf,490458,80
dxzf,699915,60
dxzf,981504,60
dxzf,422145,100
dxzf,661011,80
dxzf,975619,80
dxzf,401751,60
dxzf,905397,100
dxzf,774978,0
dxzf,242322,80
dxzf,554789,60
dxzf,810150,60
dxzf,528850,100
dxzf,811896,100
dxzf,463033,100
dxzf,743126,100
dxzf,700795,100
dxzf,477933,60
dxzf,273863,100
dxzf,950516,80
dxzf,460653,60
dxzf,752969,80
dxzf,511499,100
dxzf,979108,100
dxzf,112246,100
dxzf,439545,60
dxzf,234246,100
dxzf,831842,60
dxzf,121968,100
dxzf,921391,80
dxzf,416186,0
dxzf,436876,100
dxzf,322603,0
dxzf,374895,0
dxzf,960818,80
dxzf,382982,100
dxzf,918197,60
dxzf,750854,100
dxzf,683475,20
dxzf,964305,100
dxzf,465591,40
dxzf,224667,40
dxzf,822090,80
dxzf,726227,100
dxzf,462656,100
dxzf,704565,80
dxzf,338654,80
dxzf,699352,100
vcan,848425,80
vcan,415504,60
vcan,203918,60
vcan,329213,0
vcan,473479,60
vcan,771636,80
vcan,631475,40
vcan,551800,80
vcan,608410,60
vcan,462369,60
vcan,193155,0
vcan,156435,80
vcan,997272,100
vcan,814850,100
vcan,688467,100
vcan,149041,0
vcan,309084,60
vcan,546458,80
vcan,703894,100
vcan,567109,60
vcan,857466,100
vcan,504881,60
vcan,369266,0
vcan,490458,100
vcan,699915,80
vcan,981504,20
vcan,422145,100
vcan,661011,100
vcan,975619,80
vcan,401751,40
vcan,905397,0
vcan,699352,60
vcan,774978,0
vcan,242322,40
vcan,554789,100
vcan,810150,0
vcan,528850,100
vcan,811896,60
vcan,463033,80
vcan,743126,20
vcan,700795,60
vcan,477933,0
vcan,273863,60
vcan,950516,100
vcan,460653,100
vcan,752969,80
vcan,511499,100
vcan,979108,60
vcan,112246,40
vcan,439545,0
vcan,234246,60
vcan,831842,80
vcan,121968,60
vcan,921391,20
vcan,416186,20
vcan,436876,100
vcan,322603,40
vcan,374895,40
vcan,960818,60
vcan,382982,100
vcan,918197,60
vcan,750854,80
vcan,683475,0
vcan,964305,40
vcan,465591,80
vcan,224667,80
vcan,822090,100
vcan,726227,60
vcan,462656,80
vcan,704565,60
vcan,338654,60
mfif,848425,100
mfif,415504,60
mfif,203918,80
mfif,329213,60
mfif,473479,100
mfif,771636,100
mfif,631475,40
mfif,551800,80
mfif,608410,100
mfif,462369,80
mfif,193155,0
mfif,156435,80
mfif,997272,100
mfif,814850,100
mfif,688467,100
mfif,149041,60
mfif,309084,100
mfif,546458,40
mfif,703894,80
mfif,567109,100
mfif,857466,80
mfif,504881,100
mfif,369266,100
mfif,490458,80
mfif,699915,100
mfif,981504,0
mfif,422145,80
mfif,661011,100
mfif,975619,60
mfif,401751,20
mfif,905397,100
mfif,699352,100
mfif,774978,0
mfif,242322,40
mfif,554789,100
mfif,810150,0
mfif,528850,100
mfif,811896,100
mfif,463033,80
mfif,743126,60
mfif,700795,100
mfif,477933,0
mfif,273863,100
mfif,950516,100
mfif,460653,100
mfif,752969,60
mfif,511499,100
mfif,979108,60
mfif,112246,80
mfif,439545,100
mfif,234246,80
mfif,831842,60
mfif,121968,100
mfif,921391,0
mfif,416186,60
mfif,436876,100
mfif,322603,100
mfif,374895,40
mfif,960818,100
mfif,382982,100
mfif,918197,100
mfif,750854,80
mfif,683475,0
mfif,964305,100
mfif,465591,60
mfif,224667,60
mfif,822090,100
mfif,726227,100
mfif,462656,100
mfif,704565,100
mfif,338654,60
jbnj,848425,60
jbnj,415504,50
jbnj,203918,60
jbnj,329213,60
jbnj,473479,60
jbnj,771636,80
jbnj,631475,40
jbnj,551800,60
jbnj,608410,80
jbnj,462369,60
jbnj,193155,40
jbnj,156435,100
jbnj,997272,100
jbnj,814850,60
jbnj,688467,60
jbnj,149041,20
jbnj,309084,60
jbnj,546458,60
jbnj,703894,100
jbnj,567109,20
jbnj,857466,80
jbnj,504881,60
jbnj,369266,20
jbnj,490458,20
jbnj,699915,100
jbnj,981504,60
jbnj,422145,60
jbnj,661011,60
jbnj,975619,40
jbnj,401751,60
jbnj,905397,80
jbnj,699352,80
jbnj,774978,0
jbnj,242322,100
jbnj,554789,40
jbnj,810150,60
jbnj,528850,0
jbnj,811896,60
jbnj,463033,60
jbnj,743126,60
jbnj,700795,60
jbnj,477933,0
jbnj,273863,60
jbnj,950516,100
jbnj,460653,100
jbnj,752969,20
jbnj,511499,60
jbnj,979108,80
jbnj,112246,20
jbnj,439545,100
jbnj,234246,40
jbnj,831842,0
jbnj,121968,60
jbnj,921391,40
jbnj,416186,20
jbnj,436876,100
jbnj,322603,40
jbnj,374895,20
jbnj,960818,60
jbnj,382982,100
jbnj,918197,80
jbnj,750854,60
jbnj,683475,80
jbnj,964305,100
jbnj,465591,60
jbnj,224667,60
jbnj,822090,40
jbnj,726227,40
jbnj,462656,60
jbnj,704565,80
jbnj,338654,40
sogy,848425,100
sogy,415504,80
sogy,203918,60
sogy,329213,80
sogy,473479,80
sogy,771636,80
sogy,631475,0
sogy,551800,60
sogy,608410,60
sogy,462369,80
sogy,193155,0
sogy,156435,80
sogy,997272,0
sogy,814850,80
sogy,688467,100
sogy,149041,0
sogy,309084,60
sogy,546458,20
sogy,703894,80
